Age,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,Music,GradeClass
0.6666666667,0,1,0.6100929282,1,0,0,4
0.6666666667,0,0.25,0.6442389329,0.8965517241,0,0,4
1,0.6666666667,0.5,0.08805429954,0.4827586207,0,0,4
0.6666666667,0,0,0.8945087803,0.8620689655,0,0,4
0.6666666667,0,0.5,0.3896609392,0.03448275862,0,0,1
0.6666666667,0,0.5,0.3136766979,0.4137931034,1,0,3
0,0.3333333333,0.25,0.4628400098,0.724137931,1,0,4
1,0.6666666667,0.5,0.3904615084,0.2413793103,0,1,3
0.3333333333,1,0.25,0.8645167449,0.7586206897,0,0,4
0,0.3333333333,0.5,0.9302762467,0.8965517241,0,0,4
0.6666666667,0.3333333333,0.5,0.3037490995,1,0,1,4
0,0,0,0.8648759573,0.5517241379,0,0,4
0.6666666667,0.3333333333,0.5,0.7823685765,0.1034482759,0,0,2
0.6666666667,0,0.5,0.9318246745,0.6206896552,0,0,4
0,0.3333333333,0.25,0.2459798718,0.724137931,0,0,4
1,0,0,0.5775694363,0.8275862069,1,0,4
0.6666666667,0,0.5,0.27480727,0.275862069,1,0,3
1,0,1,0.824988861,0.7586206897,0,1,4
0.3333333333,0,0.25,0.005277409257,0.4827586207,0,0,4
0.6666666667,0,0.25,0.5654154818,0.9310344828,0,0,4
1,0,0.25,0.3395404434,0.275862069,1,1,2
1,1,0.5,0.3230017044,0.7931034483,1,0,4
0.3333333333,0,0.25,0.6455946895,0.6896551724,1,1,4
1,0.3333333333,0.25,0.8524102949,0.275862069,0,0,2
1,0.6666666667,0.5,0.6098427409,0.4482758621,1,1,2
0.3333333333,1,0.5,0.8541007858,0.7586206897,0,0,4
0.6666666667,0.3333333333,0.25,0.2648483356,0.6896551724,1,1,4
1,0.6666666667,0.5,0.5200460909,0.5172413793,1,0,3
1,0,0.5,0.4510015174,0.7931034483,0,0,4
1,0,0,0.01160537471,0.7586206897,0,0,4
0,0,0,0.557399278,0.8275862069,1,0,4
0.3333333333,0.3333333333,0.75,0.6622317914,0.8620689655,0,0,4
0,0.3333333333,0,0.592541877,0.5517241379,0,0,4
0.3333333333,0,0.5,0.7370733207,0.4137931034,0,0,3
0.6666666667,0,0.75,0.5719433768,0.275862069,0,0,2
0.6666666667,0.3333333333,0.25,0.06677406664,0.4827586207,0,0,4
1,0,0.25,0.1165264398,0.2068965517,0,0,3
0.3333333333,0.3333333333,0.5,0.5971073188,0,0,0,2
0.6666666667,0.3333333333,0.75,0.2752423695,0,0,0,1
0.3333333333,0.6666666667,0.75,0.07968378894,0.1379310345,0,1,3
0.6666666667,0.6666666667,0.5,0.4300436546,0.7931034483,0,0,4
0,0.6666666667,0,0.5549068663,0.275862069,0,0,2
0.6666666667,0,0.5,0.3290709728,0.3793103448,0,0,4
0,0.6666666667,0.5,0.721208906,0.1724137931,0,0,1
0.6666666667,0.3333333333,0.5,0.6444576841,0.9310344828,1,0,4
1,0,0,0.3331480039,0.4137931034,0,0,3
0,0,0.25,0.7556873424,0.8620689655,1,0,4
0.6666666667,0,0.5,0.6493877946,0.9310344828,0,1,4
1,0,0.5,0.6381252135,0.2413793103,1,0,1
0,0.3333333333,0.25,0.5540109377,0.4827586207,0,0,4
1,0.6666666667,0.25,0.01134983131,0.1724137931,0,0,2
0.3333333333,0,0.75,0.6972549032,0.8965517241,0,0,4
0.3333333333,0,0.5,0.3764211379,0.1724137931,0,0,2
0,1,0.25,0.9436402906,0.1034482759,0,0,2
0.6666666667,0,0.25,0.818872088,0.3448275862,0,0,2
0,0,0.25,0.5883170763,0.6896551724,0,1,4
1,0.3333333333,0.75,0.2524189648,1,1,0,4
0.6666666667,0.3333333333,0.5,0.2038986562,0.5862068966,0,0,4
0.3333333333,0,0.5,0.3407232013,0.06896551724,0,0,2
0.6666666667,0,0.5,0.4770628397,0.06896551724,0,0,2
0.3333333333,0,0.25,0.2963529076,1,0,0,4
0.6666666667,0.3333333333,0.75,0.5154684851,0.3793103448,1,0,3
0.6666666667,0.3333333333,0.5,0.1655076276,0.8965517241,1,0,4
0.6666666667,0,0.25,0.9787837406,0.6896551724,1,0,3
1,0.3333333333,0.25,0.1079956953,1,1,1,4
1,0.6666666667,0.5,0.9329624809,0.6896551724,0,0,4
0,0,0.75,0.9145752195,0.1724137931,0,1,2
0,0,0.25,0.5259114753,0.6896551724,0,0,4
0.3333333333,0.3333333333,0.75,0.7256906017,0.9310344828,1,0,4
1,0,0.5,0.4364966136,0.1724137931,1,0,1
0.3333333333,0,0.25,0.630705895,0.2413793103,0,0,3
0,0.3333333333,0,0.340914521,0.4827586207,0,0,4
0.3333333333,0.6666666667,0.25,0.3014522624,0.5862068966,1,0,4
0,0.6666666667,0.5,0.5788415469,0.6551724138,0,0,4
1,0.3333333333,0.25,0.4986493242,0.9655172414,1,0,4
0.6666666667,0.6666666667,0.25,0.5801495988,0.5172413793,0,0,4
1,0,0.5,0.2869371969,0.1724137931,0,0,3
0.3333333333,0.3333333333,0.5,0.3673267462,0.9310344828,0,0,4
0.3333333333,0,0.25,0.08394147741,0.6896551724,0,0,4
1,0,0.5,0.05228352933,0.5517241379,0,0,4
1,0.6666666667,0.5,0.2536955806,0.275862069,0,0,3
0,0.3333333333,0.5,0.07427928376,0.6206896552,1,0,4
0.3333333333,0,0.75,0.1038410751,0.5862068966,0,0,4
0.3333333333,1,0.25,0.8138099259,0.8275862069,1,0,4
1,0,0.75,0.03886547339,0.7586206897,0,1,4
0.6666666667,0,0.5,0.6596473241,0.1379310345,1,0,1
0.3333333333,0,0.5,0.2728181361,0.9310344828,0,0,4
0.6666666667,0.6666666667,0.5,0.8724946047,0.1724137931,0,0,3
1,0.6666666667,0.5,0.4854968732,0.3793103448,0,0,2
1,0,0.25,0.3058747901,0.3448275862,0,0,4
0,0.3333333333,0.5,0.5181810496,0.5172413793,1,0,3
0.3333333333,0,0.5,0.3823441384,0.6551724138,0,0,4
0.6666666667,0.6666666667,0.5,0.5648967862,0.5517241379,0,1,4
0,0,0.25,0.1146115913,0.6551724138,1,0,4
0.3333333333,0,0.75,0.9980835997,0.275862069,0,0,3
0,1,0.5,0.4259921529,0,1,0,0
1,0,0,0.3485780199,0.8620689655,0,0,4
0.3333333333,0,0.5,0.710973304,0.06896551724,1,0,0
0,0.3333333333,0.5,0.3642647806,0.6896551724,0,0,4
0,1,0.5,0.8341792129,0.7586206897,1,0,4
0.6666666667,0,0.5,0.4547399597,0.275862069,0,1,2
0,0,0.75,0.7203325999,0.724137931,0,1,4
0.3333333333,0,0.25,0.1075238035,0.6206896552,0,0,4
0.3333333333,0.3333333333,0.5,0.8470388777,0.4137931034,0,0,2
0.6666666667,0,0.75,0.7365107748,0.7586206897,0,1,4
0.3333333333,0.3333333333,0.75,0.2119072513,0.4482758621,0,0,3
1,1,0.5,0.1454000911,0.6551724138,0,0,4
0.3333333333,0,0.75,0.3166030077,0.6206896552,1,1,4
0.3333333333,0,0,0.9771396529,1,0,0,4
0,0,0.75,0.2570738594,0.7586206897,1,0,4
0,0,0.25,0.4565985937,0.8965517241,0,1,4
0.3333333333,0.6666666667,0.25,0.03000184662,0.8965517241,0,1,4
0.6666666667,0,0.25,0.3976312403,0.2068965517,1,0,1
0,0,0.5,0.5719238043,0.1034482759,1,0,1
0.6666666667,0.3333333333,0.25,0.9541672772,0.3793103448,0,0,3
0.3333333333,0,0.25,0.5172771117,0.7586206897,0,0,4
0.3333333333,0.3333333333,0.25,0.8199959784,0.8965517241,0,0,4
1,0,0.25,0.5477036459,0.4482758621,0,0,4
0,0.6666666667,0.5,0.04077897037,0.03448275862,0,1,2
0.3333333333,1,0.5,0.3153174818,0,0,1,1
1,0.3333333333,0.25,0.576158166,0.9310344828,0,0,4
0,1,0.5,0.9516337183,0.5862068966,0,0,3
0.3333333333,0,0.75,0.8600649836,0.6551724138,1,0,4
0.3333333333,0,0.5,0.2285651771,0.2413793103,1,1,2
0,0.3333333333,0.25,0.2203099489,0.06896551724,0,0,1
0,0.3333333333,0.5,0.2013512815,0.8620689655,0,1,4
0,0,0.25,0.9235063738,0.1724137931,0,0,3
0.3333333333,0,0.25,0.8535933532,0.724137931,1,0,4
0.3333333333,0,0.25,0.7757212443,0.4137931034,0,1,3
1,0,0.75,0.3931336264,0.275862069,0,0,3
0.6666666667,0,0.25,0.5049075596,0.275862069,0,0,2
0,0.6666666667,0,0.4648125746,0.6551724138,0,0,4
0.3333333333,0,0.25,0.2536364627,0.275862069,0,1,3
0.3333333333,0,0.75,0.5055556537,0.4827586207,1,0,4
0,0.3333333333,0.5,0.03047869411,0.4137931034,0,0,4
0.6666666667,0.3333333333,0.25,0.1319089513,0.724137931,0,0,4
0,0.6666666667,0.5,0.8875557972,0.5172413793,0,0,3
0.6666666667,0.3333333333,0.5,0.7524908724,0.03448275862,0,0,2
0.3333333333,0,0.5,0.4233015637,0.8620689655,0,0,4
0.6666666667,0.6666666667,0.25,0.5176918879,0.4482758621,0,1,4
1,0.3333333333,0.75,0.3703712918,0.8965517241,0,0,4
0.3333333333,0,0.25,0.7415784433,0.1724137931,1,0,1
1,0.3333333333,0.5,0.7850356887,0.03448275862,1,0,0
0,1,0,0.7641096625,0.2413793103,0,0,2
0,0,0.25,0.7233894096,0.1034482759,1,0,0
0,0,0.25,0.2046865108,0.6896551724,1,0,4
0.6666666667,0,0.5,0.3383055755,0.7931034483,0,1,4
0.3333333333,0,0,0.4703326124,0.4482758621,0,0,3
0,0,0.5,0.3311203258,0.3448275862,0,0,2
0,0.3333333333,0.25,0.7557550702,0.7931034483,0,0,4
0.3333333333,0,0.5,0.3296791711,0.9310344828,1,0,4
0,1,0.75,0.1383380829,0.4482758621,0,0,4
1,0.6666666667,0.5,0.3994462242,0.3793103448,0,1,3
0.3333333333,0.3333333333,0.5,0.9809879213,0.5172413793,0,0,3
0.3333333333,0.6666666667,0.5,0.2260881331,0.1724137931,0,0,2
0.3333333333,0,0.25,0.6128093971,0.6551724138,0,0,4
1,0,0.75,0.4334178287,0,0,0,2
0.3333333333,0.3333333333,0.25,0.07105327982,0.3793103448,0,1,3
1,0.6666666667,0.5,0.4883844887,0.2068965517,1,0,1
0.3333333333,0.6666666667,0.5,0.7029185559,0.2413793103,1,0,2
0.6666666667,0,0.25,0.5137570201,0.275862069,1,0,1
0,1,0.25,0.8730555988,0.03448275862,1,0,0
0.6666666667,0,0.5,0.2892162136,0.5517241379,1,0,4
0,0.6666666667,0.75,0.08629538004,0.6551724138,0,0,4
1,1,0.75,0.9375892431,0.4137931034,0,0,3
0.6666666667,0,0.5,0.3785781645,0.1379310345,0,0,4
0.3333333333,0.6666666667,0.5,0.5770152,0.3103448276,0,0,3
0,0,0.75,0.7928606229,0.3793103448,0,0,2
0,0,0,0.324633528,0.5517241379,1,1,3
0.6666666667,0.3333333333,0.25,0.7169348487,0.6896551724,0,0,4
1,0.3333333333,0.5,0.1355215991,0.1724137931,0,0,3
0.6666666667,1,0.75,0.2915756726,0.06896551724,0,0,2
1,0.3333333333,0.75,0.1448240798,0.9310344828,0,1,4
1,0,0.5,0.8121101242,0.4827586207,1,0,3
0,0.6666666667,0,0.2228522678,0.2068965517,0,0,2
0.6666666667,1,0.5,0.7181752729,1,0,0,4
0.6666666667,0,0.25,0.9443297822,0.1724137931,0,0,2
1,1,0.25,0.5283259474,0.1034482759,1,0,1
0.6666666667,0,0.5,0.5405970365,0.6206896552,0,0,4
0.3333333333,0.6666666667,0,0.4615105834,0.1379310345,0,0,2
0.3333333333,0,0.75,0.3262118401,0.06896551724,1,0,1
0.6666666667,0,0.5,0.4761488903,0.8620689655,0,0,4
0.6666666667,0,0.5,0.6034475483,0.8275862069,0,0,4
1,0.3333333333,0,0.9870720067,0.275862069,0,0,2
0.3333333333,0,0.25,0.9387895712,0.1724137931,1,0,1
0.3333333333,0,0,0.863091058,0.4137931034,0,0,3
0,0.3333333333,1,0.8900996679,0.8965517241,0,1,4
1,1,0.75,0.4683340678,0.724137931,0,0,4
0,0,0.5,0.6581471517,0.9310344828,0,0,4
0.3333333333,0,0.25,0.8960426414,1,0,1,4
1,0,0.75,0.3933495243,0.6551724138,0,1,4
0.6666666667,0,0.25,0.9628151062,0.1034482759,0,0,2
1,0.6666666667,0.25,0.4162110727,0.03448275862,0,1,1
0.6666666667,0.6666666667,0.5,0.6017206656,0.8620689655,0,0,4
0.6666666667,0.3333333333,0.75,0.7105676883,0.1034482759,0,0,2
1,0,0,0.951631766,0.2413793103,0,0,2
0.6666666667,0.6666666667,0.25,0.2448445182,0.4137931034,0,0,4
0,0.3333333333,0.75,0.7469357443,0.3103448276,0,0,3
0.3333333333,0.6666666667,0.25,0.521361351,0.5862068966,1,0,4
0.6666666667,0.3333333333,0.25,0.2688129376,0.275862069,0,0,3
0,0.6666666667,0.5,0.7774466253,1,0,0,4
0.6666666667,0.3333333333,0.75,0.5528041521,0,0,1,2
0.3333333333,0,0.5,0.6616806586,0.4137931034,0,0,4
0,1,1,0.3232193042,0.5862068966,1,0,4
0.3333333333,0.3333333333,0.5,0.4817742491,0.4827586207,0,0,4
0.3333333333,0.3333333333,0,0.6180109693,0.03448275862,0,0,2
0,0,1,0.405323322,0.3448275862,0,0,4
0,0.3333333333,0.5,0.1985476625,0.9655172414,0,0,4
0,0.3333333333,0.25,0.9626929659,0.4482758621,0,0,2
1,0,0.5,0.5120025557,0.724137931,0,1,4
0,0,0.25,0.7347110585,0.4827586207,1,0,3
0,0.3333333333,0,0.4114667756,0.4482758621,1,0,3
0,0.6666666667,0,0.3554870525,0.5172413793,0,0,4
0,0.3333333333,0.5,0.4075794123,0.7586206897,0,0,4
0.6666666667,0,0.75,0.4096140984,0.9655172414,1,0,4
1,0.3333333333,0.5,0.5447527078,0.4827586207,0,0,4
0.3333333333,0,1,0.5440416414,0.6206896552,0,0,4
0,0,0.25,0.4976723525,0.8965517241,1,1,4
0.6666666667,0,0.25,0.1348878215,0.275862069,0,0,2
0.6666666667,0,0.25,0.496592813,0.1379310345,0,0,3
0.6666666667,0,0.25,0.1692453691,0.1379310345,0,1,3
0.3333333333,0,0.25,0.1262278785,0.3448275862,0,0,3
0,0,0.5,0.9336648373,0.9310344828,1,1,4
1,0,0.75,0.605592461,0.6551724138,0,1,4
1,0.3333333333,1,0.6601952031,0.8275862069,1,1,4
0.6666666667,0,0.25,0.4022025889,0.7931034483,0,0,4
0.3333333333,0,0.75,0.9099728353,0.9310344828,0,0,4
0.3333333333,0.6666666667,0.25,0.6386108711,0.1034482759,0,0,1
0.3333333333,0,0.25,0.7700010767,0.6551724138,0,0,4
1,0.3333333333,0.75,0.3689331906,0.5862068966,0,0,4
0.6666666667,0,0.5,0.9610624939,0.8275862069,0,0,4
0,0,0.25,0.8213514847,0.06896551724,1,0,1
1,0.3333333333,0.5,0.8548771272,0.1034482759,1,0,0
0.6666666667,0.3333333333,0.25,0.1723392713,0.4482758621,0,1,3
0.6666666667,0.6666666667,0.5,0.2712217533,0.2068965517,0,0,2
0,0.3333333333,0.5,0.2859020084,0.8620689655,1,0,4
0,1,1,0.2711676912,0.2413793103,0,0,2
0,0,0,0.8563385051,0.7931034483,0,0,4
0.3333333333,0,0.25,0.03186853986,0.5172413793,1,0,4
0,0,0.5,0.0761345639,0.6551724138,0,0,4
0.6666666667,0,0.5,0.2741767961,0.4827586207,0,0,3
0,0.3333333333,0.25,0.2000497872,0.2068965517,0,1,4
0.6666666667,0.3333333333,0.5,0.2320732049,0.8620689655,0,1,4
1,0,0.75,0.7988075008,0.5517241379,0,0,4
0.3333333333,1,0.75,0.5637209863,0.724137931,0,0,4
1,0.6666666667,0.75,0.005724372438,0.724137931,1,0,4
1,0,0.75,0.4297633328,0.724137931,0,0,4
0.6666666667,0,0.5,0.4083008907,0.3793103448,0,0,3
1,0,0.75,0.1140233159,0.5862068966,0,1,4
0.6666666667,0,0.25,0.6768660938,0.7931034483,1,0,4
0,0,0.25,0.7028513288,0.4482758621,1,0,2
0,0.3333333333,0.25,0.7216689342,0.4827586207,1,0,2
0.6666666667,0,0.5,0.7292553946,0.4827586207,0,1,3
0,0,0.25,0,0.1379310345,1,0,2
0.3333333333,1,1,0.9549643924,0.5172413793,0,0,3
1,0.3333333333,0.25,0.8150917476,0.1379310345,0,0,0
0.3333333333,1,0,0.9049678889,0.03448275862,0,1,1
1,0,0.5,0.01560837075,0.6551724138,0,0,4
0,0,0,0.9348793317,0.9310344828,1,0,4
0.3333333333,0.3333333333,0.25,0.8106664667,0.8275862069,0,0,4
0,0,0.25,0.8381285973,0.275862069,0,0,3
1,0,0.5,0.0933417203,0.724137931,0,0,4
0.6666666667,0.3333333333,0.5,0.7395743423,0.8965517241,0,1,4
0.6666666667,0.3333333333,0.5,0.9609671845,0.275862069,0,0,2
0.3333333333,0,0.5,0.6792744089,0.1034482759,0,0,2
0,0,0.5,0.5711643323,0.4827586207,0,0,4
0,0,0.25,0.946663762,0.3448275862,0,1,2
0.3333333333,0,0.25,0.4433933321,0,1,1,0
0.6666666667,0,0.5,0.5999295091,0.5862068966,1,0,4
1,0,0,0.4768329257,0.9655172414,1,0,4
0.3333333333,0,0,0.9338655678,0,1,0,0
1,1,0.5,0.07611929637,0.2413793103,0,0,4
0.6666666667,0.3333333333,0.5,0.5016428112,0.8275862069,1,0,4
0,0.6666666667,0.25,0.6876891703,0.5172413793,0,0,3
0.6666666667,0,0.25,0.7927639119,0.8620689655,1,0,4
0.3333333333,0,0.75,0.5836359016,0.9310344828,0,0,4
0,0,0.75,0.9099096127,0.724137931,1,0,4
0.3333333333,0,0.5,0.9430213299,0.5862068966,0,1,3
0.3333333333,0,0.5,0.06434022223,0.724137931,0,0,4
0.6666666667,0.6666666667,0.5,0.402780152,0.275862069,0,0,1
0.3333333333,0.3333333333,1,0.02343305466,0.3793103448,0,0,4
0.6666666667,0.3333333333,1,0.3297423937,0.6206896552,1,0,4
0,0,0.25,0.537432403,0.8275862069,0,0,4
0.6666666667,1,0.75,0.9117889705,0.5862068966,0,0,4
0,0,0.25,0.8474744778,0.8965517241,1,0,4
0.6666666667,0,0.25,0.1275933964,0.1379310345,0,0,3
1,0,0.5,0.09308437482,0.8965517241,0,0,4
1,0.6666666667,0.5,0.5898917843,0.03448275862,0,0,0
0.3333333333,1,0.75,0.5326766927,0.2068965517,0,0,1
0.6666666667,0,0,0.2666309323,0.8965517241,1,0,4
0.6666666667,0.6666666667,0.5,0.9004340834,0.3103448276,1,0,0
0,0.6666666667,0.75,0.9283794689,0.4827586207,1,1,2
0.3333333333,0,0.75,0.4030213289,0.8275862069,0,1,4
0.6666666667,0,0.25,0.8912730151,0.2068965517,0,0,1
0.3333333333,0,0.25,0.3843373269,0.9310344828,0,0,4
1,1,0.5,0.7376108879,0.1379310345,1,0,1
0.6666666667,0,0.25,0.4764363704,0.4827586207,0,0,3
0.6666666667,0.6666666667,1,0.1226711449,0.6551724138,0,0,4
0.3333333333,0,0.75,0.9289479216,0.9310344828,0,0,4
0.6666666667,0.6666666667,0.25,0.4545656596,0.6551724138,0,0,4
0.3333333333,0,0.25,0.7352784099,0.4827586207,1,0,3
0.6666666667,0.3333333333,0,0.3675429444,0.3103448276,0,0,3
0,0.6666666667,0.75,0.01884969227,0.7931034483,0,0,4
0.3333333333,0.6666666667,0.25,0.1005929958,0.8620689655,0,0,4
0.6666666667,0.6666666667,0.5,0.4967369786,0.9655172414,1,0,4
1,0,0.5,0.6907045324,0.8620689655,0,1,4
0.6666666667,0.3333333333,0.5,0.3350672074,0.4482758621,0,0,4
1,0,0,0.6962349822,0.8620689655,0,0,4
1,0,0.25,0.6993857497,0.8620689655,0,0,4
0,0.3333333333,0.75,0.7046921423,0.3103448276,1,0,1
0.3333333333,0,0.75,0.4930350782,0.5517241379,0,0,4
0.6666666667,0.3333333333,0.5,0.9158848732,0.6896551724,1,1,4
0,1,0,0.4897059058,0.4482758621,0,0,4
0.6666666667,0,0.25,0.4507298555,0.03448275862,1,1,0
1,0.3333333333,0.5,0.1995570715,0.5172413793,1,1,4
0.3333333333,0,0.25,0.3079558295,0.4137931034,0,0,4
0.6666666667,0,0.75,0.04233025148,0.8965517241,0,0,4
0.6666666667,0,0.5,0.6342106189,0.275862069,0,1,2
1,1,0,0.2487685236,0.2068965517,0,0,2
0.6666666667,0.6666666667,0.75,0.3044519565,0.5172413793,0,0,4
0.6666666667,1,1,0.7716476172,0.3103448276,0,0,3
1,1,0,0.3275444201,0.7931034483,1,0,4
0,0,0.5,0.2424213861,0.724137931,0,0,4
1,0,0.25,0.169199166,0.275862069,1,0,2
0,0.3333333333,0.25,0.7756961656,0.724137931,0,1,4
0.3333333333,0,0.25,0.1298024327,0.7586206897,0,0,4
0,0,0.5,0.4542224155,0.2068965517,1,1,2
0,0,1,0.5074598901,0.5172413793,0,0,4
0.3333333333,0.3333333333,0.5,0.6881271232,0.275862069,0,0,4
0,0.3333333333,0,0.6339585295,0.8965517241,1,1,4
1,0,0.5,0.8115996381,0.7931034483,1,0,4
0,0,0.25,0.04474997969,0.9655172414,0,0,4
0.3333333333,0.3333333333,0.75,0.2967285389,0.5517241379,0,0,4
1,0.3333333333,0.5,0.2804031949,0.6551724138,0,0,4
0.3333333333,0,0.25,0.1461318313,0.2068965517,0,1,2
0.3333333333,0.6666666667,0.25,0.2894577409,0.3448275862,0,0,3
0.6666666667,0,0.5,0.3100684551,0.2413793103,0,0,2
0.6666666667,0,0.25,0.5224314296,0.2068965517,0,0,2
0.3333333333,0.6666666667,0.5,0.6644144975,0.9310344828,1,0,4
0.3333333333,0.3333333333,0.25,0.3814856528,0.6206896552,1,0,4
0.3333333333,0,0.25,0.7202443485,0.6551724138,0,0,4
0.6666666667,0.3333333333,0.5,0.3364988512,0.3793103448,0,0,3
0.6666666667,0.3333333333,0.75,0.2905644616,0.2068965517,0,0,3
0,0.6666666667,0.75,0.5417572186,0.2413793103,0,0,3
0,0.6666666667,0.25,0.02369070048,0.2068965517,0,0,4
0.3333333333,0.3333333333,0.25,0.07982790441,0.1724137931,0,1,2
1,0,0.25,0.4183970826,0.8275862069,0,0,4
1,0,0.5,0.9439436389,0.275862069,1,1,2
0.6666666667,0,0.5,0.7222882452,0.8965517241,1,0,4
0.6666666667,0,0.75,0.08817493806,0.4137931034,1,0,3
0.6666666667,0.3333333333,0.75,0.8472379062,0.2068965517,0,0,1
0.3333333333,0.3333333333,0.25,0.7330895968,0.2413793103,0,0,2
1,0,0.5,0.6115959038,0.724137931,0,0,4
0,0,0.75,0.8211829412,0.5517241379,1,0,3
0.3333333333,0,0.75,0.4045214513,0.5517241379,0,0,4
0,0,0,0.221702748,0.5172413793,0,0,4
0,0.6666666667,0.25,0.5125590447,0.724137931,0,0,4
0.3333333333,0,0.5,0.5494197162,0.03448275862,0,0,2
0,0.3333333333,0.25,0.5388922291,1,0,0,4
1,1,0.25,0.5656704245,0.2413793103,0,0,3
0,0,0,0.9497424968,0.5517241379,0,0,3
1,0,0.5,0.9032297933,0.4137931034,0,0,4
1,0,0.25,0.8766707495,0.5862068966,0,0,4
1,0.3333333333,0,0.8022850936,0.7931034483,0,0,4
0.6666666667,0.3333333333,0.25,0.9444596313,0.9310344828,1,0,4
0,0,0.75,0.09855495587,0.724137931,0,0,4
0.3333333333,0.3333333333,0.75,0.2653750904,0.9310344828,0,0,4
0.3333333333,0.6666666667,0.5,0.4955720911,0.3103448276,0,0,3
0,0,0.5,0.8474546551,0.03448275862,1,0,0
0.6666666667,0,1,0.5056934619,0.03448275862,0,0,0
0.6666666667,0.6666666667,0.25,0.7488416826,0.8965517241,0,1,4
1,0.3333333333,0.25,0.1390667195,0.4482758621,0,0,4
0,0.6666666667,0.25,0.2526510313,0.5172413793,0,0,4
0,0.3333333333,0.25,0.7325643438,0.2068965517,0,1,1
0.3333333333,0.6666666667,0.25,0.164870446,0.6896551724,0,0,4
0,0,0.75,0.3517069123,0.6896551724,1,0,4
0.6666666667,0.6666666667,0.5,0.265117795,0.7931034483,1,1,4
0,1,0.5,0.3502109447,0.3793103448,1,1,2
0.3333333333,0.3333333333,0.75,0.7090853363,0.9310344828,0,0,4
1,0,0,0.3682171185,0.7586206897,1,0,4
0.3333333333,0,0.25,0.5558486476,0.9310344828,0,0,4
0.3333333333,0,0.5,0.09999385795,0.4482758621,0,0,4
1,0,0.5,0.8058901328,0.8275862069,1,1,4
0.3333333333,0,0,0.3702609151,0.1034482759,0,0,2
0.3333333333,0.3333333333,0.5,0.6492267096,0.8620689655,0,1,4
0,0.3333333333,0.5,0.7261705027,0.1034482759,0,0,0
0,0,0.5,0.2098489881,0.5862068966,0,0,4
1,0.3333333333,0.5,0.8856389964,0.06896551724,1,0,1
0,0,0.25,0.6168796704,0,0,0,1
0,0,0,0.4291650458,0.5517241379,0,0,4
0.3333333333,0,0.5,0.182491878,0.2068965517,0,1,1
0.6666666667,0.3333333333,0.25,0.9433311857,1,1,0,4
0,0,0.75,0.7558832173,0.5172413793,0,0,2
0.6666666667,0,0.5,0.2082107572,1,0,1,4
0,0,0.25,0.3380460275,0.1379310345,1,1,2
0,0.6666666667,0.5,0.8105520353,0.6206896552,0,1,4
1,0,0.5,0.6964243997,0.2068965517,0,0,2
1,0.3333333333,0.25,0.7666116351,0.4482758621,1,0,2
1,0.3333333333,0.75,0.4416553366,0.03448275862,0,0,1
0.6666666667,0.6666666667,0.75,0.717246907,0.06896551724,1,0,0
0.3333333333,1,0.5,0.3868850521,0.5517241379,0,1,4
0,0,0,0.2114528296,0.5172413793,1,0,4
0,0,0.5,0.6333513824,0.2413793103,1,0,1
0,0.6666666667,0.5,0.9770829378,0.5862068966,0,0,4
0.6666666667,0,0.25,0.3109050657,0.4827586207,0,1,4
1,0.3333333333,0.25,0.4614465599,0.2068965517,1,1,1
0.3333333333,0.3333333333,0.75,0.6747231834,0.8965517241,0,0,4
0.6666666667,0.3333333333,0,0.5420758344,0.275862069,0,0,3
1,1,0.5,0.844344384,0.1724137931,0,0,2
0.6666666667,1,0.5,0.7625653895,0.5862068966,1,0,3
0.3333333333,0.6666666667,0.5,0.05831130012,0.5862068966,1,0,4
1,0,0,0.9995159943,0.8275862069,0,0,4
0.6666666667,0.6666666667,0.75,0.7532144031,0.8620689655,0,0,4
0.3333333333,0,0.25,0.86484342,0.7931034483,1,0,4
0,0,0.5,0.6518933213,0.4482758621,1,0,1
0.3333333333,0.6666666667,0.5,0.8572165131,0.4482758621,0,1,4
0,0,0.5,0.1124592201,0.4482758621,1,1,4
0.6666666667,0,1,0.3480846534,0.8275862069,1,1,4
1,0,0.5,0.8773754586,0.1034482759,0,1,3
1,0.6666666667,0.25,0.2018340858,0.1034482759,1,0,2
0.6666666667,0.3333333333,1,0.07827912618,0.4827586207,0,0,3
1,0.3333333333,0.5,0.7889719582,0.4827586207,0,0,4
1,0,0.25,0.8363936053,0.5862068966,0,0,4
0,0.6666666667,0.25,0.162786253,0.4482758621,1,0,1
0.6666666667,0.6666666667,0.75,0.8552751341,0.8620689655,1,0,2
0.3333333333,0,0.25,0.6875043081,0,0,0,2
0,0,0.5,0.5206276086,0.3103448276,0,0,4
0.6666666667,0,0.5,0.8311516368,0.9655172414,0,0,4
0,1,0.25,0.4196782536,0.6551724138,1,0,3
0.3333333333,0.3333333333,0.5,0.1941640294,0.3103448276,1,0,3
0.3333333333,1,0,0.2851272188,0.3103448276,0,0,1
0.6666666667,0,0.5,0.50569176,0.8965517241,0,0,4
0.3333333333,0.6666666667,0.5,0.5318886379,0.7931034483,0,0,3
0,0.6666666667,0.5,0.8064539301,0.03448275862,0,0,1
0.3333333333,0.3333333333,0.5,0.7922094253,0.9655172414,0,0,2
0,1,0.75,0.5819819025,0.9310344828,1,0,4
0,0,0.5,0.7816300786,0.8965517241,0,0,0
